unique.id,cited.species,gender,considered.species,country,admin2,admin3,locality,col.start.year,col.finish.year,1.year.monthly?,lon_orig,lat_orig,mun_geocod,mun_lon,mun_lat,area.mun.km,lon_dec,lat_dec,coord.prec,loc_type_wieczorek,fonte das coordenadas,ref,year_of_pub,obs,n
205,L. migonei,,L_migonei,Argentina,Santiago del Estero,El Mojón,,NA (before 1978),NA (before 1978),0,,,,,,,-64.32222,-26.0875,2,,Salomón et al. 2008b,Martins et al. 1978,1978,,
226,L. migonei,,L_migonei,Argentina,Santiago del Estero,La Banda,,NA (before 1978),NA (before 1978),0,,,,,,,-64.261111,-27.734028,2,,Salomón et al. 2010,Martins et al. 1978,1978,,
245,L. migonei,,L_migonei,Argentina,Santiago del Estero,,,NA (before 1978),NA (before 1978),0,,,,,,,-64.259111,-27.732972,3,,Salomón et al. 2010,Martins et al. 1978,1978,,
246,L. migonei,,L_migonei,Argentina,Tucumán,7 de Abril,,NA (before 1978),NA (before 1978),0,,,,,,,-64.5025,-26.286944,3,,Salomón et al. 2008b,Martins et al. 1978,1978,,
249,L. migonei,,L_migonei,Argentina,Tucumán,Aguillares,,NA (before 1978),NA (before 1978),0,,,,,,,-65.61457,-27.4316,3,,Google Earth,Martins et al. 1978,1978,,
250,L. migonei,,L_migonei,Argentina,Tucumán,Arroyo El Tejar,,NA (before 1978),NA (before 1978),0,,,,,,,-65.50989,-27.1708,3,,Google Earth,Martins et al. 1978,1978,,
251,L. migonei,,L_migonei,Argentina,Tucumán,Burruyacú,,NA (before 1978),NA (before 1978),0,,,,,,,-64.74194,-26.49942,3,,Google Earth,Martins et al. 1978,1978,,
252,L. migonei,,L_migonei,Argentina,Tucumán,Concepcion,,NA (before 1978),NA (before 1978),0,,,,,,,-65.5926,-27.3458,3,,Google Earth,Martins et al. 1978,1978,,
253,L. migonei,,L_migonei,Argentina,Tucumán,El Churqui,,NA (before 1978),NA (before 1978),0,,,,,,,-65.7095,-26.85195,3,,Google Earth,Martins et al. 1978,1978,,
254,L. neivai,,L_neivai,Argentina,Tucumán,El Guayal,,1999,,,,,,,,,-65.203,-26.831,3,,,Cordoba-Lanus et al. 2006,2006,,
255,L. neivai,,L_neivai,Argentina,Tucumán,El Molino,,1999,,,,,,,,,-65.203,-26.831,3,,,Cordoba-Lanus et al. 2006,2006,,
256,L. neivai,,L_neivai,Argentina,Tucumán,Iltico,,1999,,,,,,,,,-65.203,-26.831,3,,,Cordoba-Lanus et al. 2006,2006,,
274,L. migonei,,L_migonei,Argentina,Tucumán,Monte Bello,,NA (before 1978),NA (before 1978),0,,,,,,,-65.7488,-27.3772,3,,Google Earth,Martins et al. 1978,1978,,
280,L. migonei,,L_migonei,Argentina,Tucumán,Parque Aconquija,,NA (before 1978),NA (before 1978),0,,,,,,,-65.34434,-26.80396,3,,Google Earth,Martins et al. 1978,1978,,
281,L. migonei,,L_migonei,Argentina,Tucumán,Quebrada de Lulles,,NA (before 1978),NA (before 1978),0,,,,,,,-65.41666,-26.88332,3,,Google Earth,Martins et al. 1978,1978,,
282,L. migonei,,L_migonei,Argentina,Tucumán,Rio Sali,,NA (before 1978),NA (before 1978),0,,,,,,,-65.1652,-26.8343,3,,Google Earth,Martins et al. 1978,1978,,
283,L. migonei,,L_migonei,Argentina,Tucumán,Tafi Viejo,,NA (before 1978),NA (before 1978),0,,,,,,,-65.26702,-26.7324,3,,Google Earth,Martins et al. 1978,1978,,
284,L. migonei,,L_migonei,Argentina,Tucumán,Taguá,,NA (before 1978),NA (before 1978),0,,,,,,,NA,NA,NA,,NA,Martins et al. 1978,1978,could not find locality,
285,L. migonei,,L_migonei,Argentina,Tucumán,Tapia,,NA (before 1978),NA (before 1978),0,,,,,,,-65.27911,-26.59395,3,,Google Earth,Martins et al. 1978,1978,,
286,L. migonei,,L_migonei,Argentina,Tucumán,Tucuman,,NA (before 1978),NA (before 1978),0,,,,,,,-65.2175,-26.8082,3,,Google Earth,Martins et al. 1978,1978,,
287,L. migonei,,L_migonei,Argentina,Tucumán,Yacuchina,,NA (before 1978),NA (before 1978),0,,,,,,,-65.60406,-27.1896,3,,Google Earth,Martins et al. 1978,1978,,
288,L. neivai,,L_neivai,Argentina,Tucumán,Yánima,,1999,,,,,,,,,-65.203,-26.831,3,,,Cordoba-Lanus et al. 2006,2006,,
289,L. migonei,,L_migonei,Argentina,Tucumán,Yerba Buena,,NA (before 1978),NA (before 1978),0,,,,,,,-65.3158,-26.81677,3,,Google Earth,Martins et al. 1978,1978,,
290,L. neivai,,L_neivai,Argentina,Tucumán,,El Cadillal (Dique El Cadillal),1999,,,,,,,,,-65.1987,-26.624,2,,,Cordoba-Lanus et al. 2006,2006,,
291,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Huirapata),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
292,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Misquimayo),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
293,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Muancapampa),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
294,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Mururata),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
295,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(San José),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
296,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Suiqui),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
297,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Tereleni),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
298,L. longipalpis,,L_longipalpis,Bolivia,La Paz,Los Yungas,(Yolosa),NA (before 1978),NA (before 1978),0,,,,,,,-67.55629,-16.37418,3,,Google Earth,Martins et al. 1978,1978,,
299,L. longipalpis,,L_longipalpis,Bolivia,La Paz,,Cedro Mayo,1982,,0,,,,,,,-67.7476,-16.218,2,,,Le Pont et al. 1985,1985,see map,
300,L. umbratilis,,L_umbratilis,Bolivia,La Paz,,Rio Alto Beni,1984,,0,,,,,,,-67.6046,-14.7122,2,,,Le Pont & Desjeux 1986,1986,,
301,L. longipalpis,,L_longipalpis,Bolivia,La Paz,,Santa Barbara,1982,,0,,,,,,,-67.71814,-16.15879,2,,,Le Pont et al. 1985,1985,see map,
302,L. longipalpis,,L_longipalpis,Bolivia,La Paz,,Tocania,1982,,0,,,,,,,-67.73698,-16.1654,2,,,Le Pont et al. 1985,1985,see map,
303,L. flaviscutellata,,L_flaviscutellata,Bolivia,La Paz,,Tuichi River,1984,,,,,,,,,-67.716556,-14.537868,2,,Google Earth,Le Pont & Desjeux 1986,1986,"Apenas 1 espécime capturado, mapa com ponto de coleta.",
304,L. flaviscutellata,,L_flaviscutellata,Bolivia,La Paz,,Tuichi River,1984,,0,,,,,,,-67.716556,-14.537868,2,,,Le Pont & Desjeux 1986,1986,,
307,L. neivai,,L_neivai,Bolivia,Tarija,,"Fortin Campero, near Bermejo (Argentine Yungas)",,,,22o11’S,64o38’W,,,,,-64.64167,-22.19177,2,,,Marcondes et al. 1998,1998,Approximate coordinates given in article. Specimens reviewed by Marcondes. Dates of collections not specified.,
323,L. flaviscutellata,,L_flaviscutellata,Brazil,Acre,Cruzeiro do Sul,,1981,,,,,1200203,-72.672531,-7.63069,8779.402,-72.685928,-7.645793,2,,Google Earth,Arias & Freitas 1982,1982,Mapas do estado com áreas de coleta,
324,L. migonei,,L_migonei,Brazil,Acre,Cruzeiro do Sul,,NA (before 1978),NA (before 1978),0,,,1200203,-72.672531,-7.63069,8779.402,-72.685928,-7.645793,2,,Arias & Freitas 1982,Martins et al. 1978,1978,,
325,L. umbratilis,,L_umbratilis,Brazil,Acre,Cruzeiro do Sul,,,,,,,1200203,-72.672531,-7.63069,8779.402,-72.685928,-7.645793,2,,Google Earth,Arias & Freitas 1982,1982,Lista das espécies coletadas no Acre,
326,L. whitmani,,L_whitmani,Brazil,Acre,Cruzeiro do Sul,,,,,,,1200203,-72.672531,-7.63069,8779.402,-72.685928,-7.645793,2,,Google Earth,Arias & Freitas 1982,1982,Lista das espécies coletadas no Acre,
327,L. umbratilis,,L_umbratilis,Brazil,Acre,Feijó,Aeroporto,1981,1981,0,,,1200302,-70.353984,-8.160248,27975.427,-70.339389,-8.142304,2,,,Collection data: CPqRR (speciesLink),,,
328,L. whitmani,,L_whitmani,Brazil,Acre,Feijó,Aeroporto,1981,1981,0,,,1200302,-70.353984,-8.160248,27975.427,-70.339389,-8.142304,2,,,Collection data: CPqRR (speciesLink),,,
330,L. whitmani,,L_whitmani,Brazil,Acre,Rio Branco,"""Região V"": Rodovia Rio Branco-Porto Velho (AC-22) até km 25",1974,,,,,1200401,-67.810529,-9.978299,8835.52,-67.766,-10.0124,2,,,Arias et al. 1985,1985,,
331,L. whitmani,,L_whitmani,Brazil,Acre,Rio Branco,Bela Vista. Estrada da Colônia agrícola,1988,1988,0,,,1200401,-67.810529,-9.978299,8835.52,-67.83011,-9.97884,2,,,Collection data: USP (Galati),,,
334,L. whitmani,,L_whitmani,Brazil,Acre,Rio Branco,"Estrada para Porto Acre, Km 11",1981,1981,0,,,1200401,-67.810529,-9.978299,8835.52,-67.810529,-9.978299,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
337,L. flaviscutellata,,L_flaviscutellata,Brazil,Acre,Rio Branco,,1981,,,,,1200401,-67.810529,-9.978299,8835.52,-67.772621,-9.959261,2,,Google Earth,Arias & Freitas 1982,1982,Mapas do estado com áreas de coleta,
339,L. migonei,,L_migonei,Brazil,Acre,Rio Branco,,NA (before 1978),NA (before 1978),0,,,1200401,-67.810529,-9.978299,8835.52,-67.810529,-9.978299,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
344,L. intermedia,,L_intermedia,Brazil,Alagoas,Craíbas,Lagoa Nova,1999,,,36° 46' W,9° 37' S,2702355,-36.772391,-9.619934,279.546,-36.7666,-9.61666,2,,,Andrade Filho & Brazil 2009,2009,,
345,L. longipalpis,,L_longipalpis,Brazil,Alagoas,Craíbas,Lagoa Nova,1999,,,36° 46' W,9° 37' S,2702355,-36.772391,-9.619934,279.546,-36.7666,-9.61666,2,,,Andrade-Filho & Brazil 2009,2009,"(1) A artigo não deixa claro, o município de coleta (Palmeira dos Índios ou Craíbas). (2) Na tabela em anexo, não aparece esse município, mas segundo o site de Algoas, ele existe. ",
346,L. longipalpis,,L_longipalpis,Brazil,Alagoas,Craíbas,Lagoa Nova,1999,1999,0,,,2702355,-36.772391,-9.619934,279.546,-36.7666,-9.61666,2,,,Collection data: CPqRR (speciesLink),,,
347,L. migonei,,L_migonei,Brazil,Alagoas,Craíbas,Lagoa Nova,1999,,,36° 46' W,9° 37' S,2702355,-36.772391,-9.619934,279.546,-36.7666,-9.61666,2,,,Andrade-Filho & Brazil 2009,2009,"(1) A artigo não deixa claro, o município de coleta (Palmeira dos Índios ou Craíbas). (2) Na tabela em anexo, não aparece esse município, mas segundo o site de Algoas, ele existe. ",
349,L. longipalpis,,L_longipalpis,Brazil,Alagoas,Estrela de Alagoas,Sítio Renascença,1999,1999,0,,,2702553,-36.758333,-9.387405,260.772,-36.758333,-9.387405,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
352,L. whitmani,,L_whitmani,Brazil,Alagoas,Maragogi,,NA (before 1978),NA (before 1978),0,,,2704500,-35.223015,-9.015456,334.047,-35.223015,-9.015456,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
353,L. longipalpis,,L_longipalpis,Brazil,Alagoas,Palmeira dos Índios,Fazenda dos Macacos,1999,,,36° 36' W ,9° 24' S,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Andrade-Filho & Brazil 2009,2009,"A artigo não deixa claro, o município de coleta (Palmeira dos Índios ou Craíbas).",
354,L. migonei,,L_migonei,Brazil,Alagoas,Palmeira dos Índios,Fazenda dos Macacos,1999,,,36° 36' W ,9° 24' S,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Andrade-Filho & Brazil 2009,2009,"A artigo não deixa claro, o município de coleta (Palmeira dos Índios ou Craíbas).",
355,L. intermedia,,L_intermedia,Brazil,Alagoas,Palmeira dos Índios,Macacos Farm,1999,,,36° 36' W,9° 24' S,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Andrade Filho & Brazil 2009,2009,,
356,L. intermedia,,L_intermedia,Brazil,Alagoas,Palmeira dos Índios,S.Macacos,1999,1999,0,,,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,,,
357,L. intermedia,,L_intermedia,Brazil,Alagoas,Palmeira dos Índios,Sítio Macacos,1999,1999,0,,,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR,,,
358,L. migonei,,L_migonei,Brazil,Alagoas,Palmeira dos Índios,Sítio Macacos,1999,1999,0,,,2706307,-36.630984,-9.406159,450.958,-36.630984,-9.406159,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
359,L. whitmani,,L_whitmani,Brazil,Alagoas,Porto De Pedras,,NA (before 1978),NA (before 1978),0,,,2707404,-35.297015,-9.156086,257.396,-35.297015,-9.156086,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
371,L. umbratilis,,L_umbratilis,Brazil,Amapá,Laranjal do Jari,,1976,1976,0,,,1600279,-52.539021,-0.855665,30782.998,-52.539021,-0.855665,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
373,L. flaviscutellata,F,L_flaviscutellata,Brazil,Amapá,Macapá,Museum Forest Reserve,1998,,,51°10'W,0°5'N,1600303,-51.057405,0.038951,6502.105,-51.175,0.091667,2,,Cited in ref/Google Earth,Brazil et al. 2000,2000,"visto versão impressa na biblioteca, nada mais a acrescentar",
374,L. flaviscutellata,F,L_flaviscutellata,Brazil,Amapá,Macapá,Reserva florestal do museu,1998,1998,0,51°10'W,0°5'N,1600303,-51.057405,0.038951,6502.105,-51.175,0.091667,2,,Brazil et al 2000,Collection data: CPqRR,,CPqRR 2740,
375,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Macapá,Reserva Florestal do Museu,1998,1998,0,,,1600303,-51.057405,0.038951,6502.105,-51.175,0.091667,2,,Brazil et al 2000,Collection data: CPqRR (speciesLink),,,
379,L. migonei,,L_migonei,Brazil,Amapá,Macapá,,NA (before 1978),NA (before 1978),0,,,1600303,-51.057405,0.038951,6502.105,-51.057405,0.038951,3,,IBGE 2015 (Municipality admin center),Martins et al. 1978,1978,,
385,L. flaviscutellata,MF,L_flaviscutellata,Brazil,Amapá,Pedra Branca do Amapari,Aldeia Aramira,1998,1998,0,,,1600154,-51.946594,0.776883,9625.214,-51.962806,0.761788,2,,Google Earth,Collection data: CPqRR,,CPqRR 2739,
386,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Pedra Branca do Amapari,Amapari – Aldeia Aramirã,1998,1998,0,,,1600154,-51.946594,0.776883,9625.214,-51.946594,0.776883,3,,IBGE 2015 (Municipality admin center),Collection data: CPqRR (speciesLink),,,
387,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Porto Grande,"Assentamento Munguba, BR-210 km 57, cerca de 5 km a sul da rodovia",1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.889551,0.616286,2,,Google Earth,Freitas et al. 2002,2002,,
388,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Porto Grande,"BR-210 km 17, florestas próximas à rodovia",1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.530567,0.676617,2,,Google Earth,Freitas et al. 2002,2002,,
389,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Porto Grande,"Recanto Ecológico Sonho Meu, BR-210 km 7, cerca de 1 km ao norte da rodovia, coletas em trilha turística pela floresta",1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.459702,0.697452,2,,Google Earth,Freitas et al. 2002,2002,,
392,L. migonei,,L_migonei,Brazil,Amapá,Porto Grande,,1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.414449,0.712555,3,,IBGE 2015 (Municipality admin center),Freitas et al. 2002,2002,CDCs usadas a 1 metro do chao,
394,L. umbratilis,,L_umbratilis,Brazil,Amapá,Porto Grande,,1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.414449,0.712555,3,,IBGE 2015 (Municipality admin center),Freitas et al. 2002,2002,CDCs usadas a 1 metro do chao,
396,L. whitmani,,L_whitmani,Brazil,Amapá,Porto Grande,,1999,,,,,1600535,-51.414449,0.712555,4425.09,-51.414449,0.712555,3,,IBGE 2015 (Municipality admin center),Freitas et al. 2002,2002,CDCs usadas a 1 metro do chao,
397,L. umbratilis,,L_umbratilis,Brazil,Amapá,Serra do Navio,Água Branca,1996,1996,0,,,1600055,-52.003538,0.897841,7713.046,-51.998507,0.943141,2,,Google Earth,Collection data: IEC,,,
398,L. whitmani,,L_whitmani,Brazil,Amapá,Serra do Navio,Água Branca,1996,1996,0,,,1600055,-52.003538,0.897841,7713.046,-51.998507,0.943141,2,,Google Earth,Collection data: IEC,,,
399,L. umbratilis,,L_umbratilis,Brazil,Amapá,Serra do Navio,Cachaço,1996,1996,0,,,1600055,-52.003538,0.897841,7713.046,-52.003538,0.897841,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,,,
400,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Serra do Navio,"Posto 1, atrás do hospital",1990,1990,0,,,1600055,-52.003538,0.897841,7713.046,-52.004963,0.903507,2,,Google Earth,Collection data: IEC,,,
401,L. umbratilis,,L_umbratilis,Brazil,Amapá,Serra do Navio,"Posto 1, posto 2, atrás do hospital",1990,1990,0,,,1600055,-52.003538,0.897841,7713.046,-52.004963,0.903507,2,,Google Earth,Collection data: IEC,,,
402,L. umbratilis,,L_umbratilis,Brazil,Amapá,Serra do Navio,SOP,1990,1990,0,,,1600055,-52.003538,0.897841,7713.046,-52.003538,0.897841,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,,,
403,L. flaviscutellata,,L_flaviscutellata,Brazil,Amapá,Serra do Navio,,1996,1996,0,,,1600055,-52.003538,0.897841,7713.046,-52.003538,0.897841,3,,IBGE 2015 (Municipality admin center),Collection data: IEC,,,
405,L. umbratilis,,L_umbratilis,Brazil,Amapá,Serra do Navio,,1990,1990,0,,,1600055,-52.003538,0.897841,7713.046,-52.003538,0.897841,3,,IBGE 2015 (Municipality admin center),Collection data: USP (Galati),,,
407,L. whitmani,,L_whitmani,Brazil,Amapá,Serra do Navio,,1997,,,,,1600055,-52.003538,0.897841,7713.046,-52.003538,0.897841,3,,IBGE 2015 (Municipality admin center),Ishikawa et al. 1999,1999,,
411,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Apuí,"Transamazônica, próximo ao Acre",1996,1996,0,,,1300144,-59.885666,-7.19787,54244.92,-59.885666,-7.19787,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
412,L. migonei,,L_migonei,Brazil,Amazonas,Apuí,"Transamazônica, próximo ao Acre",1996,1996,0,,,1300144,-59.885666,-7.19787,54244.92,-59.885666,-7.19787,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
413,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Atalaia do Norte,Rio Javari,1979,1979,0,,,1300201,-70.187989,-4.366157,76345.164,-71.62364,-4.536014,2,,,Collection data: USP (Galati),,,
414,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Atalaia do Norte,Rio Javari - Estirão do Equador,1970,1970,0,,,1300201,-70.187989,-4.366157,76345.164,-71.62364,-4.536014,2,,,Collection data: USP (Galati),,,
415,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Atalaia do Norte,"Rio Javari, Estirão do Equador",1984,1984,0,,,1300201,-70.187989,-4.366157,76345.164,-71.62364,-4.536014,2,,,Collection data: USP (Galati),,,
416,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Barcelos,"Rio Urubu, Fragmentos na periferia da cidade",1980,1980,0,,,1300409,-62.92567,-0.972801,122450.769,-62.92567,-0.972801,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
417,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Barcelos,"Rio Urubu, Fragmentos na periferia da cidade",1980,1980,0,,,1300409,-62.92567,-0.972801,122450.769,-62.92567,-0.972801,3,,IBGE 2015 (Municipality admin center),Collection data: INPA (Rui Freitas),,,
418,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 235,1978,,,,,1300631,-61.371571,-3.894513,17469.495,-61.085875,-4.480924,2,,,Castellon et al. 1994,1994,,
419,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 235,1978,1981,,-,-,1300631,-61.371571,-3.894513,17469.495,-61.085875,-4.480924,2,,Google Earth,Castellón et al. 1994,1994,"mapa com pontos de coleta, georreferenciar",
420,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 235,1978,,,,,1300631,-61.371571,-3.894513,17469.495,-61.085875,-4.480924,2,,,Castellon et al. 1994,1994,,
421,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 275,1978,,,,,1300631,-61.371571,-3.894513,17469.495,-61.314385,-4.751207,2,,,Castellon et al. 1994,1994,,
422,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 275,1978,1981,,-,-,1300631,-61.371571,-3.894513,17469.495,-61.314385,-4.751207,2,,Google Earth,Castellón et al. 1994,1994,"mapa com pontos de coleta, georreferenciar",
423,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Beruri,BR-319 (Manaus-Humaitá) km 275,1978,,,,,1300631,-61.371571,-3.894513,17469.495,-61.314385,-4.751207,2,,,Castellon et al. 1994,1994,,
430,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 100,1978,,,,,1301100,-60.36381,-3.822447,6090.838,-60.251772,-3.62967,2,,,Castellon et al. 1994,1994,,
431,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 100,1978,1981,,-,-,1301100,-60.36381,-3.822447,6090.838,-60.251772,-3.62967,2,,Google Earth,Castellón et al. 1994,1994,"mapa com pontos de coleta, georreferenciar",
432,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 100,1978,,,,,1301100,-60.36381,-3.822447,6090.838,-60.251772,-3.62967,2,,,Castellon et al. 1994,1994,,
433,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 150,1978,,,,,1301100,-60.36381,-3.822447,6090.838,-60.53196,-3.9667,2,,,Castellon et al. 1994,1994,,
434,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 52,1978,,,,,1301100,-60.36381,-3.822447,6090.838,-59.901109,-3.404004,2,,,Castellon et al. 1994,1994,,
435,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 52,1978,1981,,-,-,1301100,-60.36381,-3.822447,6090.838,-59.901109,-3.404004,2,,Google Earth,Castellón et al. 1994,1994,"mapa com pontos de coleta, georreferenciar",
436,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Careiro,BR-319 (Manaus-Humaitá) km 52,1978,,,,,1301100,-60.36381,-3.822447,6090.838,-59.901109,-3.404004,2,,,Castellon et al. 1994,1994,,
440,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro da Várzea,"""Região II"": Sul do Amazonas: Rodovia Manaus-Porto Velho (BR-319 km 40), trecho de Manaus a Humaita",1974,1983,,,,1301159,-59.826314,-3.197397,2631.144,-59.877817,-3.317126,2,,Google Earth,Arias et al. 1985,1985,mapa com regiões de coleta,
441,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Careiro da Várzea,"""Região II"": Sul do Amazonas: Rodovia Manaus-Porto Velho (BR-319 km 40), trecho de Manaus a Humaita",1974,,,,,1301159,-59.826314,-3.197397,2631.144,-59.877817,-3.317126,2,,,Arias et al. 1985,1985,,
442,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Careiro da Várzea,"""Região II"": Sul do Amazonas: Rodovia Manaus-Porto Velho (BR-319 km 40), trecho de Manaus a Humaita",1974,,,,,1301159,-59.826314,-3.197397,2631.144,-59.877817,-3.317126,2,,,Arias et al. 1985,1985,,
445,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,1994,,65°15'38''W,4°49'34''S,1301209,-63.142184,-4.084219,57970.783,-65.260556,-4.826111,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
446,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,1994,,"65°11'58,1''W","4°53'53,7''S",1301209,-63.142184,-4.084219,57970.783,-65.199472,-4.89825,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
447,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,,,65°15'38''W,4°49'34''S,1301209,-63.142184,-4.084219,57970.783,-65.260556,-4.826111,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
448,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,,,"65°11'58,1''W","4°53'53,7''S",1301209,-63.142184,-4.084219,57970.783,-65.199472,-4.89825,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
449,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,,,65°15'38''W,4°49'34''S,1301209,-63.142184,-4.084219,57970.783,-65.260556,-4.826111,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
450,L. umbratilis,,L_umbratilis,Brazil,Amazonas,Coari,"Bacia do Rio Urucu, província petrolífera da Petrobras",1991,,,"65°11'58,1''W","4°53'53,7''S",1301209,-63.142184,-4.084219,57970.783,-65.199472,-4.89825,1,coordinates,Cited in ref,Castellón et al. 2000,2000,,
451,L. flaviscutellata,,L_flaviscutellata,Brazil,Amazonas,Coari,"Petrobras, campo de extração de petróleo",1993,1993,0,,,1301209,-63.142184,-4.084219,57970.783,-65.260556,-4.826111,1,coordinates,Castellón et al. 2000,Collection data: INPA (Rui Freitas),,,
