"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","species_name","algorithm","run","partition","presencenb","absencenb","correlation","pvaluecor","AUC","AUC_pval","AUCratio","pROC","pROC_pval","TSSmax","KAPPAmax","dismo_threshold","prevalence.value","PPP","NPP","TPR","TNR","FPR","FNR","CCR","Kappa","F_score","Jaccard"
"47",0.77043333,0.5522,0.3584,0.11873333,0.55973333,0.36803333,"L_neivai","rf",1,6,7,61,0.384416351557167,0.00120987713848954,0.843091334894614,NA,1.68618266978923,1.70091491317794,0,0.627634660421545,0.397637795275591,"spec_sens",0.102941176470588,0.3,0.979166666666667,0.857142857142857,0.770491803278688,0.229508196721311,0.142857142857143,0.779411764705882,0.344473007712082,0.444444444444444,0.285714285714286
"48",0.02883401,0.02730929,0.02026425,0.05907904,0.02774379,0.02054705,"L_neivai","svme",1,6,7,61,0.192374192033074,0.116027880630811,0.75175644028103,NA,1.50351288056206,1.43369324811185,0,0.545667447306792,0.282467532467533,"spec_sens",0.102941176470588,0.24,0.976744186046512,0.857142857142857,0.688524590163934,0.311475409836066,0.142857142857143,0.705882352941177,0.255202628696605,0.375,0.230769230769231
"49",0.03007239,0.03007239,0.01147482,0.09480709,0.02725178,0.01268837,"L_neivai","svmk",1,6,7,61,0.185656718789618,0.12957184321887,0.73536299765808,NA,1.47072599531616,1.35415787081141,0,0.440281030444965,0.334519572953737,"spec_sens",0.102941176470588,0.333333333333333,0.946428571428571,0.571428571428571,0.868852459016393,0.131147540983607,0.428571428571429,0.838235294117647,0.334519572953737,0.421052631578947,0.266666666666667
"50",0.10899091,0.07262727,0.07262727,0.07262727,0.10899091,0.10899091,"L_neivai","bioclim",1,7,6,61,0.233278843702878,0.0574543814477124,0.890710382513661,NA,1.78142076502732,1.78430451261871,0,0.786885245901639,0.495291902071563,"spec_sens",0.0895522388059701,0.315789473684211,1,1,0.786885245901639,0.213114754098361,0,0.805970149253731,0.398064961990325,0.48,0.315789473684211
"51",-0.02004064,-0.02004064,-0.02004064,0.08906627,0.02152904,-0.01444783,"L_neivai","brt",1,7,6,61,0.355566958336616,0.00314886980940878,0.849726775956284,NA,1.69945355191257,1.70691693270966,0,0.770491803278688,0.375499334221038,"spec_sens",0.0895522388059701,0.3,1,1,0.770491803278688,0.229508196721311,0,0.791044776119403,0.375499334221038,0.461538461538461,0.3
"52",0.18987273,0.06098694,0.06098694,0.08843257,0.07599252,0.06306707,"L_neivai","glm",1,7,6,61,0.145340606288169,0.240587567942959,0.748633879781421,NA,1.49726775956284,1.42755176474944,0,0.508196721311475,0.327759197324415,"spec_sens",0.0895522388059701,0.166666666666667,1,1,0.508196721311475,0.491803278688525,0,0.552238805970149,0.156171284634761,0.285714285714286,0.166666666666667
"53",0.64657267,0.43367689,0.43367689,0.08824941,0.44003569,0.44003569,"L_neivai","maxent",1,7,6,61,0.449333760313428,0.000136579211597778,0.890710382513661,NA,1.78142076502732,1.78425263236396,0,0.819672131147541,0.450819672131148,"spec_sens",0.0895522388059701,0.352941176470588,1,1,0.819672131147541,0.180327868852459,0,0.835820895522388,0.448765893792072,0.521739130434783,0.352941176470588
"54",0.45976667,0.45976667,0.2242,0.08873333,0.45976667,0.22953333,"L_neivai","rf",1,7,6,61,0.307833055116819,0.011271518490902,0.789617486338798,NA,1.5792349726776,1.48042906168126,0,0.587431693989071,0.286284953395472,"spec_sens",0.0895522388059701,0.25,0.978723404255319,0.833333333333333,0.754098360655738,0.245901639344262,0.166666666666667,0.761194029850746,0.286284953395472,0.384615384615385,0.238095238095238
"55",0.03019481,0.03019481,0.02369542,0.08635631,0.02479396,0.0239756,"L_neivai","svme",1,7,6,61,0.491433335220028,2.41177776172348e-05,0.740437158469945,NA,1.48087431693989,1.39282164081985,0,0.483606557377049,0.569131832797428,"spec_sens",0.0895522388059701,0.75,0.952380952380952,0.5,0.983606557377049,0.0163934426229508,0.5,0.940298507462687,0.569131832797428,0.6,0.428571428571429
"56",0.0631495,0.0631495,-4.759e-05,0.0631495,0.01839698,0.00168048,"L_neivai","svmk",1,7,6,61,0.281395427506844,0.0210659169978951,0.486338797814208,NA,0.972677595628415,1.09633521998734,0,0.333333333333333,0.4765625,"spec_sens",0.0895522388059701,1,0.938461538461538,0.333333333333333,1,0,0.666666666666667,0.940298507462687,0.4765625,0.5,0.333333333333333
"57",0.14535455,0.07262727,0.03626364,0.07262727,0.07262727,0.07262727,"L_neivai","bioclim",1,8,6,61,0.422735198671744,0.000365596460239986,0.883879781420765,NA,1.76775956284153,1.74639589127034,0,0.620218579234973,0.522565320665083,"spec_sens",0.0895522388059701,0.277777777777778,0.979591836734694,0.833333333333333,0.786885245901639,0.213114754098361,0.166666666666667,0.791044776119403,0.326149425287356,0.416666666666667,0.263157894736842
"58",1.81349939,-1.32910319,-1.32910319,-0.1195026,-0.47835888,-1.30769505,"L_neivai","brt",1,8,6,61,0.201574280714185,0.101893075818713,0.699453551912568,NA,1.39890710382514,1.48233928648164,0,0.39344262295082,0.26775956284153,"spec_sens",0.0895522388059701,0.13953488372093,1,1,0.39344262295082,0.60655737704918,0,0.447761194029851,0.104083845319841,0.244897959183673,0.13953488372093
"59",0.2409703,0.06060705,0.06060705,0.08783995,0.10020595,0.0647909,"L_neivai","glm",1,8,6,61,0.255370173435883,0.0370079987529691,0.759562841530055,NA,1.51912568306011,1.47202918716962,0,0.491803278688525,0.409171075837743,"spec_sens",0.0895522388059701,0.162162162162162,1,1,0.491803278688525,0.508196721311475,0,0.537313432835821,0.147722609766106,0.27906976744186,0.162162162162162
"60",0.59423764,0.33177166,0.33177166,0.09007759,0.38172381,0.33761747,"L_neivai","maxent",1,8,6,61,0.35023071465522,0.00366734512224586,0.833333333333333,NA,1.66666666666667,1.75452576674796,0,0.688524590163934,0.296218487394958,"spec_sens",0.0895522388059701,0.24,1,1,0.688524590163934,0.311475409836066,0,0.716417910447761,0.283624085537422,0.387096774193548,0.24
"61",0.6508,0.4704,0.23953333,0.09913333,0.4704,0.2727,"L_neivai","rf",1,8,6,61,0.320278916693978,0.00823558768597218,0.811475409836066,NA,1.62295081967213,1.57340380724712,0,0.587431693989071,0.327759197324415,"spec_sens",0.0895522388059701,0.25,0.978723404255319,0.833333333333333,0.754098360655738,0.245901639344262,0.166666666666667,0.761194029850746,0.286284953395472,0.384615384615385,0.238095238095238
"62",0.03208638,0.02495402,0.025045,0.04870582,0.02569559,0.02517993,"L_neivai","svme",1,8,6,61,0.377342963034791,0.00164500694605706,0.825136612021858,NA,1.65027322404372,1.51618480174597,0,0.590163934426229,0.505169867060561,"spec_sens",0.0895522388059701,0.193548387096774,1,1,0.590163934426229,0.409836065573771,0,0.626865671641791,0.205030849549122,0.324324324324324,0.193548387096774
"63",0.03640927,0.03640927,0.01295402,0.07412228,0.02067555,0.01370283,"L_neivai","svmk",1,8,6,61,0.161849636133865,0.190699931671564,0.612021857923497,NA,1.22404371584699,1.22892854930295,0,0.26775956284153,0.26775956284153,"spec_sens",0.0895522388059701,0.333333333333333,0.934426229508197,0.333333333333333,0.934426229508197,0.0655737704918033,0.666666666666667,0.880597014925373,0.26775956284153,0.333333333333333,0.2
"64",0.14535455,0.07262727,-1e-04,0.07262727,0.03626364,0.03626364,"L_neivai","bioclim",1,9,6,61,0.0696240069866999,0.575580198453441,0.612021857923497,NA,1.22404371584699,1.82030429777338,0,0.270491803278688,0.15546218487395,"spec_sens",0.0895522388059701,0.176470588235294,0.94,0.5,0.770491803278688,0.229508196721311,0.5,0.746268656716418,0.148092744951384,0.260869565217391,0.15
"65",1.99063597,1.2631472,-3.07402451,0.00702292,1.18094332,-3.0469831,"L_neivai","brt",1,9,6,61,0.335568932402665,0.00550243763656225,0.793715846994536,NA,1.58743169398907,1.57495890847045,0,0.685792349726776,0.450819672131148,"spec_sens",0.0895522388059701,0.357142857142857,0.981132075471698,0.833333333333333,0.852459016393443,0.147540983606557,0.166666666666667,0.850746268656716,0.428327645051195,0.5,0.333333333333333
