species,lon,lat
L_complexa,-50.243928,-6.069698
L_complexa,-54.9183,-4.0443
L_complexa,-48.525,-0.775
L_complexa,-48.538458,-5.567889
L_complexa,-48.951282,-2.93708
L_complexa,-55.934451,-4.597751
L_complexa,-49.667184,-3.766889
L_complexa,-35.541587,-8.475151
L_complexa,-63.02871,-9.862261
L_complexa,-63.39061,-8.835476
L_complexa,-64.231654,-12.436014
L_complexa,-61.945095,-10.882051
L_complexa,-60.1348,-12.7486
L_wellcomei,-58.576653,-3.036379
L_wellcomei,-38.88416,-4.32254
L_wellcomei,-47.748276,-2.503452
L_wellcomei,-56.174763,-4.349435
L_wellcomei,-50.546361,-5.778389
L_wellcomei,-46.99996,-3.234877
L_wellcomei,-54.9183,-4.0443
L_wellcomei,-54.71857,-2.436213
L_wellcomei,-48.538458,-5.567889
L_wellcomei,-49.694124,-3.82993
