species,lon,lat
L_migonei,-43.7131,-22.5966
L_migonei,-44.70296,-23.1008
L_migonei,-44.716,-23.225
L_migonei,-44.5488,-23.2756
L_migonei,-44.61493,-23.0289
L_migonei,-43.0555,-22.2222
L_migonei,-43.1823,-22.3287
L_migonei,-43.177337,-22.510599
L_migonei,-42.625998,-22.711272
L_migonei,-43.4073,-22.93877
L_migonei,-43.520833,-22.906389
L_migonei,-43.52384,-23.04538
L_migonei,-43.27741,-22.83718
L_migonei,-43.248152,-22.924922
L_migonei,-42.014445,-21.966094
L_migonei,-41.755592,-21.643627
L_migonei,-42.490833,-22.853889
L_migonei,-43.701925,-22.743011
L_migonei,-43.704844,-22.244719
L_migonei,-43.663874,-22.409008
L_migonei,-37.797784,-5.66377
L_migonei,-35.314025,-5.70271
L_migonei,-38.38642,-6.414028
L_migonei,-35.21131,-6.090714
L_migonei,-52.893413,-30.04582
L_migonei,-53.8539,-27.2304
L_migonei,-51.22866,-30.030037
L_migonei,-52.034202,-32.020609
L_migonei,-53.75727,-27.372167
L_migonei,-63.033269,-9.908463
L_migonei,-62.90319,-10.338873
L_migonei,-65.323952,-10.773884
L_migonei,-61.945095,-10.882051
L_migonei,-63.295559,-10.263098
L_migonei,-63.94661,-8.81446
L_migonei,-48.675051,-26.769171
L_migonei,-49.14136,-26.88283
L_migonei,-49.0772,-26.983
L_migonei,-49.24014,-26.906256
L_migonei,-51.50669,-27.173945
L_migonei,-53.398684,-27.103612
L_migonei,-50.163204,-26.393983
L_migonei,-52.72761,-26.740056
L_migonei,-53.017394,-27.078635
L_migonei,-52.404667,-26.874584
L_migonei,-51.065161,-21.672088
L_migonei,-47.259057,-23.533373
L_migonei,-47.689611,-22.11075
L_migonei,-51.378848,-20.901464
L_migonei,-50.439226,-21.205476
L_migonei,-47.587243,-23.50732
L_migonei,-48.17444,-21.79036
L_migonei,-48.920415,-22.024767
L_migonei,-50.41751,-22.662835
L_migonei,-49.942697,-21.460871
L_migonei,-48.923263,-23.103194
L_migonei,-44.32333,-22.682616
L_migonei,-48.563229,-22.491146
L_migonei,-50.339329,-21.292392
L_migonei,-46.466493,-23.130837
L_migonei,-45.70773,-23.100664
L_migonei,-45.01063,-22.664754
L_migonei,-46.88292,-23.360971
L_migonei,-47.94876,-24.949753
L_migonei,-48.351435,-24.006801
L_migonei,-47.736118,-23.469903
L_migonei,-45.410818,-23.622007
L_migonei,-47.167106,-21.285
L_migonei,-49.713936,-23.032006
L_migonei,-47.62661,-22.218997
L_migonei,-47.0218,-23.6845
L_migonei,-46.931846,-23.603514
L_migonei,-44.958027,-23.07475
L_migonei,-48.316236,-22.113167
L_migonei,-51.53405,-21.486138
L_migonei,-46.817109,-23.831829
L_migonei,-46.745514,-22.197054
L_migonei,-47.402332,-20.536097
L_migonei,-49.552111,-22.294019
L_migonei,-49.238862,-21.080537
L_migonei,-46.156314,-23.204843
L_migonei,-47.553137,-24.706954
L_migonei,-45.2906,-23.8528
L_migonei,-47.689894,-23.350277
L_migonei,-47.645194,-22.490139
L_migonei,-48.672033,-24.551292
L_migonei,-49.137133,-23.859811
L_migonei,-48.046143,-23.587873
L_migonei,-46.821248,-22.436005
L_migonei,-49.484396,-23.7035
L_migonei,-47.29975,-23.265443
L_migonei,-47.055701,-23.15341
L_migonei,-45.693655,-23.256577
L_migonei,-49.686283,-21.053719
L_migonei,-46.885274,-23.187668
L_migonei,-51.434012,-21.511276
L_migonei,-45.190811,-23.086921
L_migonei,-47.388708,-22.185436
L_migonei,-49.751423,-21.672347
L_migonei,-46.590196,-23.322459
L_migonei,-49.951646,-22.214933
L_migonei,-51.170768,-22.147832
L_migonei,-47.3203,-24.1509
L_migonei,-49.512139,-20.817005
L_migonei,-46.19676,-23.522707
L_migonei,-46.944474,-22.36572
L_migonei,-49.714116,-20.77214
L_migonei,-45.4464,-23.375787
L_migonei,-49.22175,-21.468475
L_migonei,-48.913492,-20.737284
L_migonei,-50.873139,-21.797084
L_migonei,-49.86858,-22.977268
L_migonei,-51.265202,-21.560078
L_migonei,-50.218791,-22.785592
L_migonei,-47.891486,-24.6124
L_migonei,-47.879998,-24.712547
L_migonei,-46.897802,-22.743771
L_migonei,-47.2358,-24.2768
L_migonei,-50.073036,-21.418383
L_migonei,-51.106661,-20.636669
L_migonei,-47.418015,-23.714202
L_migonei,-47.715508,-23.814612
L_migonei,-48.905638,-21.185988
L_migonei,-49.383974,-23.192991
L_migonei,-49.456642,-21.993447
L_migonei,-47.000968,-23.397523
L_migonei,-51.499584,-22.276675
L_migonei,-50.208935,-22.633457
L_migonei,-50.176028,-22.106146
L_migonei,-48.126767,-23.175387
L_migonei,-47.524597,-23.214412
L_migonei,-49.439149,-22.103674
L_migonei,-51.55757,-22.008991
L_migonei,-52.115276,-21.768782
L_migonei,-51.386766,-22.122744
L_migonei,-51.840259,-21.87594
L_migonei,-50.240928,-21.799094
L_migonei,-50.890212,-22.228451
L_migonei,-51.303149,-22.220234
L_migonei,-51.600635,-21.8385
L_migonei,-47.563533,-22.412512
L_migonei,-49.436697,-23.831335
L_migonei,-47.57468,-23.649132
L_migonei,-49.981078,-22.890507
L_migonei,-47.413955,-22.755394
L_migonei,-45.887648,-23.395758
L_migonei,-49.624609,-22.905723
L_migonei,-51.649892,-21.973021
L_migonei,-46.682307,-22.118523
L_migonei,-46.796351,-21.972011
